@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,4,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.1 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170204.0519,448,225,199,26,0,88.444444,11.555556,0,0.766877,0.217295,0.31467,43.787588,63.158911,223.844489,112.334183,111.510306,0.994864,0.499263,0.495601,135.324091,0.60144,13610.08277,0.901639,110,0.135922,14,0.864078,89,0.098361,12,0.887097,0.901639,0.894309,0.767,0.909239,0.900706,0.884444,0.118727,0.881273,0.115556,0.884392,0.884444,0.884348,0.767,0.909239,0.890443,0.883429,0.884444,0.144,0,0.140625,0,140.625,0,12514,36190,19019,100,100,?
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,4,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.1 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170204.0519,449,224,174,50,0,77.678571,22.321429,0,0.548533,0.293278,0.411478,59.112032,82.625212,222.711449,170.007008,52.704442,0.994248,0.75896,0.235288,97.418862,0.434906,9794.786492,0.811475,99,0.264706,27,0.735294,75,0.188525,23,0.785714,0.811475,0.798387,0.548891,0.827909,0.841747,0.776786,0.230016,0.769984,0.223214,0.776421,0.776786,0.776354,0.548891,0.827909,0.803806,0.774194,0.776786,0.145,0,0.140625,0,140.625,0,12514,36267,18942,100,100,?
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,4,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.1 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170204.0519,449,224,182,42,0,81.25,18.75,0,0.621378,0.275591,0.373842,55.546985,75.067942,222.711449,144.132529,78.57892,0.994248,0.643449,0.350799,107.711439,0.480855,10829.633322,0.836066,102,0.215686,22,0.784314,80,0.163934,20,0.822581,0.836066,0.829268,0.621479,0.880947,0.89468,0.8125,0.192121,0.807879,0.1875,0.812298,0.8125,0.812334,0.621479,0.880947,0.876299,0.810674,0.8125,0.158,0,0.15625,0,156.25,0,12514,36267,18942,100,100,?
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,5,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.1 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170204.0519,448,225,186,39,0,82.666667,17.333333,0,0.654242,0.238191,0.357303,47.998486,71.716011,223.844489,132.841272,91.003218,0.994864,0.590406,0.404459,123.394714,0.548421,12410.297738,0.786885,96,0.126214,13,0.873786,90,0.213115,26,0.880734,0.786885,0.831169,0.658631,0.907528,0.917316,0.826667,0.165995,0.834005,0.173333,0.832726,0.826667,0.826934,0.658631,0.907528,0.895656,0.826543,0.826667,0.172,0,0.15625,0,156.25,0,12514,36190,19019,100,100,?
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,5,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.1 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170204.0519,449,224,191,33,0,85.267857,14.732143,0,0.704178,0.260043,0.336609,52.413344,67.591472,222.711449,122.817036,99.894413,0.994248,0.54829,0.445957,116.080669,0.518217,11671.100922,0.844262,103,0.137255,14,0.862745,88,0.155738,19,0.880342,0.844262,0.861925,0.704886,0.913653,0.932646,0.852679,0.145671,0.854329,0.147321,0.853971,0.852679,0.8529,0.704886,0.913653,0.906516,0.852015,0.852679,0.21,0.001,0.1875,0,187.5,0,12514,36267,18942,100,100,?
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,5,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.1 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170204.0519,449,224,176,48,0,78.571429,21.428571,0,0.570058,0.283593,0.406654,57.159869,81.656608,222.711449,167.366779,55.34467,0.994248,0.747173,0.247074,102.403518,0.457159,10295.958866,0.778689,95,0.205882,21,0.794118,81,0.221311,27,0.818966,0.778689,0.798319,0.570883,0.838316,0.84611,0.785714,0.212908,0.787092,0.214286,0.787562,0.785714,0.786074,0.570883,0.838316,0.83154,0.784874,0.785714,0.686,0.001,0.234375,0,234.375,0,12514,36267,18942,100,100,?
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,6,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.1 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170204.0519,448,225,179,46,0,79.555556,20.444444,0,0.593096,0.259661,0.381668,52.324992,76.606365,223.844489,147.358114,76.486375,0.994864,0.654925,0.339939,112.948572,0.501994,11359.687647,0.745902,91,0.145631,15,0.854369,88,0.254098,31,0.858491,0.745902,0.798246,0.599127,0.888151,0.883582,0.795556,0.195285,0.804715,0.204444,0.804017,0.795556,0.795749,0.599127,0.888151,0.873953,0.795519,0.795556,0.157,0,0.15625,0,156.25,0,12514,36190,19019,100,100,?
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,6,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.1 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170204.0519,449,224,181,43,0,80.803571,19.196429,0,0.615151,0.283187,0.390886,57.078155,78.490432,222.711449,156.211128,66.500321,0.994248,0.697371,0.296876,103.904845,0.463861,10446.906844,0.795082,97,0.176471,18,0.823529,84,0.204918,25,0.843478,0.795082,0.818565,0.616362,0.846151,0.861272,0.808036,0.189424,0.810576,0.191964,0.810312,0.808036,0.808385,0.616362,0.846151,0.834712,0.807387,0.808036,0.163,0,0.15625,0,156.25,0,12514,36267,18942,100,100,?
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,6,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.1 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170204.0519,449,224,182,42,0,81.25,18.75,0,0.619541,0.277259,0.368754,55.883217,74.046169,222.711449,139.884761,82.826688,0.994248,0.624486,0.369762,106.20385,0.474124,10678.055713,0.860656,105,0.245098,25,0.754902,77,0.139344,17,0.807692,0.860656,0.833333,0.621174,0.891273,0.921391,0.8125,0.196942,0.803058,0.1875,0.812909,0.8125,0.81165,0.621174,0.891273,0.881359,0.809524,0.8125,0.221,0.001,0.15625,0,156.25,0,12514,36267,18942,100,100,?
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,7,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.1 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170204.0519,448,225,189,36,0,84,16,0,0.681077,0.244733,0.35936,49.316747,72.128906,223.844489,135.330365,88.514125,0.994864,0.601468,0.393396,120.936875,0.537497,12163.103117,0.795082,97,0.106796,11,0.893204,92,0.204918,25,0.898148,0.795082,0.843478,0.686377,0.896586,0.896837,0.84,0.151714,0.848286,0.16,0.846958,0.84,0.840221,0.686377,0.896586,0.878861,0.839921,0.84,0.187,0,0.171875,0,171.875,0,12514,36190,19019,100,100,?
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,7,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.1 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170204.0519,449,224,184,40,0,82.142857,17.857143,0,0.637658,0.264932,0.380698,53.398652,76.444614,222.711449,150.124965,72.586485,0.994248,0.670201,0.324047,111.329952,0.497009,11193.449516,0.868852,106,0.235294,24,0.764706,78,0.131148,16,0.815385,0.868852,0.84127,0.639339,0.857723,0.871822,0.821429,0.18787,0.81213,0.178571,0.821943,0.821429,0.820619,0.639339,0.857723,0.832506,0.818594,0.821429,0.171,0,0.15625,0,156.25,0,12514,36267,18942,100,100,?
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,7,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.1 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 1',-5990607817048210779,20170204.0519,449,224,186,38,0,83.035714,16.964286,0,0.660172,0.275445,0.367613,55.517617,73.817039,222.711449,140.299987,82.411463,0.994248,0.626339,0.367908,108.32851,0.483609,10891.675421,0.811475,99,0.147059,15,0.852941,87,0.188525,23,0.868421,0.811475,0.838983,0.661868,0.88396,0.894405,0.830357,0.165941,0.834059,0.169643,0.833125,0.830357,0.830683,0.661868,0.88396,0.875534,0.829869,0.830357,0.182,0,0.1875,0,187.5,0,12514,36267,18942,100,100,?
