@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 41\nSize of the tree: 81\n','Number of leaves: 45\nSize of the tree: 89\n','Number of leaves: 40\nSize of the tree: 79\n','Number of leaves: 47\nSize of the tree: 93\n','Number of leaves: 58\nSize of the tree: 115\n','Number of leaves: 35\nSize of the tree: 69\n','Number of leaves: 30\nSize of the tree: 59\n','Number of leaves: 33\nSize of the tree: 65\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 44\nSize of the tree: 87\n','Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 38\nSize of the tree: 75\n','Number of leaves: 37\nSize of the tree: 73\n','Number of leaves: 42\nSize of the tree: 83\n','Number of leaves: 34\nSize of the tree: 67\n','Number of leaves: 39\nSize of the tree: 77\n','Number of leaves: 36\nSize of the tree: 71\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 51\nSize of the tree: 101\n','Number of leaves: 17\nSize of the tree: 33\n','Number of leaves: 32\nSize of the tree: 63\n','Number of leaves: 46\nSize of the tree: 91\n','Number of leaves: 53\nSize of the tree: 105\n','Number of leaves: 50\nSize of the tree: 99\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 10\nSize of the tree: 19\n','Number of leaves: 13\nSize of the tree: 25\n','Number of leaves: 14\nSize of the tree: 27\n','Number of leaves: 11\nSize of the tree: 21\n','Number of leaves: 12\nSize of the tree: 23\n','Number of leaves: 15\nSize of the tree: 29\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 52\nSize of the tree: 103\n','Number of leaves: 59\nSize of the tree: 117\n','Number of leaves: 63\nSize of the tree: 125\n','Number of leaves: 56\nSize of the tree: 111\n','Number of leaves: 31\nSize of the tree: 61\n','Number of leaves: 48\nSize of the tree: 95\n','Number of leaves: 43\nSize of the tree: 85\n','Number of leaves: 57\nSize of the tree: 113\n','Number of leaves: 49\nSize of the tree: 97\n','Number of leaves: 69\nSize of the tree: 137\n','Number of leaves: 70\nSize of the tree: 139\n','Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 62\nSize of the tree: 123\n','Number of leaves: 61\nSize of the tree: 121\n','Number of leaves: 54\nSize of the tree: 107\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 55\nSize of the tree: 109\n','Number of leaves: 67\nSize of the tree: 133\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 60\nSize of the tree: 119\n','Number of leaves: 64\nSize of the tree: 127\n','Number of leaves: 65\nSize of the tree: 129\n','Number of leaves: 71\nSize of the tree: 141\n','Number of leaves: 76\nSize of the tree: 151\n','Number of leaves: 78\nSize of the tree: 155\n','Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 68\nSize of the tree: 135\n','Number of leaves: 72\nSize of the tree: 143\n','Number of leaves: 66\nSize of the tree: 131\n','Number of leaves: 74\nSize of the tree: 147\n','Number of leaves: 73\nSize of the tree: 145\n','Number of leaves: 77\nSize of the tree: 153\n','Number of leaves: 80\nSize of the tree: 159\n','Number of leaves: 79\nSize of the tree: 157\n','Number of leaves: 85\nSize of the tree: 169\n','Number of leaves: 90\nSize of the tree: 179\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 81\nSize of the tree: 161\n','Number of leaves: 84\nSize of the tree: 167\n','Number of leaves: 75\nSize of the tree: 149\n','Number of leaves: 16\nSize of the tree: 31\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,2,2,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170203.1556,864,96,92,4,0,95.833333,4.166667,0,0.863345,0.045065,0.203591,13.930778,51.082537,68.945233,3228.410658,-3159.465425,0.71818,33.629278,-32.911098,58.055599,0.604746,7873.470329,0.987013,76,0.157895,3,0.842105,16,0.012987,1,0.962025,0.987013,0.974359,0.865368,0.9108,0.957696,0.958333,0.129215,0.870785,0.041667,0.957899,0.958333,0.957443,0.865368,0.9108,0.939165,0.931624,0.958333,0.002,0,0,0,0,0,6684,60970,7978,95.833333,50,'Number of leaves: 11\nSize of the tree: 21\n',21,11,11
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,2,3,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170203.1556,864,96,95,1,0,98.958333,1.041667,0,0.968992,0.012495,0.102108,3.799032,25.142399,70.876475,1074.28854,-1003.412064,0.738297,11.190506,-10.452209,67.979471,0.708119,9247.367088,0.986842,75,0,0,1,20,0.013158,1,1,0.986842,0.993377,0.969458,0.993421,0.997259,0.989583,0.002741,0.997259,0.010417,0.990079,0.989583,0.989676,0.969458,0.993421,0.987909,0.984494,0.989583,0.002,0,0,0,0,0,7776,60970,7978,98.958333,50,'Number of leaves: 14\nSize of the tree: 27\n',27,14,14
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,2,4,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170203.1556,864,96,92,4,0,95.833333,4.166667,0,0.873684,0.046053,0.204299,14.001775,50.305021,70.876475,4296.612546,-4225.736071,0.738297,44.756381,-44.018084,59.830071,0.62323,8138.789868,0.973684,74,0.1,2,0.9,18,0.026316,2,0.973684,0.973684,0.973684,0.873684,0.898026,0.952963,0.958333,0.084649,0.915351,0.041667,0.958333,0.958333,0.958333,0.873684,0.898026,0.919186,0.936842,0.958333,0.002,0,0,0,0,0,7412,60970,7978,95.833333,50.520833,'Number of leaves: 13\nSize of the tree: 25\n',25,13,13
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,2,5,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170203.1556,864,96,92,4,0,95.833333,4.166667,0,0.873684,0.045078,0.203989,13.705486,50.228784,70.876475,3230.279333,-3159.402858,0.738297,33.648743,-32.910446,59.967445,0.624661,8157.477066,0.973684,74,0.1,2,0.9,18,0.026316,2,0.973684,0.973684,0.973684,0.873684,0.926316,0.965226,0.958333,0.084649,0.915351,0.041667,0.958333,0.958333,0.958333,0.873684,0.926316,0.933412,0.936842,0.958333,0.002,0,0,0,0,0,7412,60970,7978,95.833333,50,'Number of leaves: 13\nSize of the tree: 25\n',25,13,13
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,2,6,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170203.1556,864,96,93,3,0,96.875,3.125,0,0.899721,0.035325,0.174107,10.740011,42.870843,70.876475,2152.754907,-2081.878432,0.738297,22.42453,-21.686234,62.471101,0.650741,8498.053723,1,76,0.15,3,0.85,17,0,0,0.962025,1,0.980645,0.90428,0.945066,0.971907,0.96875,0.11875,0.88125,0.03125,0.969937,0.96875,0.967786,0.90428,0.945066,0.959002,0.949782,0.96875,0.002,0,0,0,0,0,6684,60970,7978,97.916667,53.645833,'Number of leaves: 11\nSize of the tree: 21\n',21,11,11
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,2,7,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170203.1556,864,96,94,2,0,97.916667,2.083333,0,0.934426,0.028385,0.142888,8.630247,35.18372,70.876475,12.75262,58.123855,0.738297,0.13284,0.605457,64.59044,0.672817,8786.351187,1,76,0.1,2,0.9,18,0,0,0.974359,1,0.987013,0.936442,0.988816,0.994536,0.979167,0.079167,0.920833,0.020833,0.979701,0.979167,0.978754,0.936442,0.988816,0.986415,0.967191,0.979167,0.002,0,0.015625,0,15.625,0,6684,60970,7978,97.916667,50.520833,'Number of leaves: 11\nSize of the tree: 21\n',21,11,11
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,2,8,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170203.1556,864,96,93,3,0,96.875,3.125,0,0.906977,0.034944,0.176128,10.624143,43.36849,70.876475,2154.87107,-2083.994595,0.738297,22.446574,-21.708277,62.537784,0.651435,8507.124835,0.973684,74,0.05,1,0.95,19,0.026316,2,0.986667,0.973684,0.980132,0.907413,0.944079,0.973562,0.96875,0.045066,0.954934,0.03125,0.969603,0.96875,0.969028,0.907413,0.944079,0.952425,0.953481,0.96875,0.002,0,0,0,0,0,7412,60970,7978,96.875,50,'Number of leaves: 13\nSize of the tree: 25\n',25,13,13
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,2,9,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170203.1556,864,96,95,1,0,98.958333,1.041667,0,0.967828,0.014274,0.10232,4.339749,25.194647,70.876475,1074.537907,-1003.661432,0.738297,11.193103,-10.454807,67.730104,0.705522,9213.445206,1,76,0.05,1,0.95,19,0,0,0.987013,1,0.993464,0.96833,0.960526,0.979722,0.989583,0.039583,0.960417,0.010417,0.989719,0.989583,0.989484,0.96833,0.960526,0.9757,0.983912,0.989583,0.002,0,0,0,0,0,7412,60970,7978,98.958333,50,'Number of leaves: 13\nSize of the tree: 25\n',25,13,13
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,2,10,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170203.1556,864,96,95,1,0,98.958333,1.041667,0,0.967828,0.011673,0.10184,3.549161,25.076315,70.876475,8.929158,61.947317,0.738297,0.093012,0.645285,68.093748,0.70931,9262.912336,1,76,0.05,1,0.95,19,0,0,0.987013,1,0.993464,0.96833,0.982566,0.990943,0.989583,0.039583,0.960417,0.010417,0.989719,0.989583,0.989484,0.96833,0.982566,0.985267,0.983912,0.989583,0.002,0,0,0,0,0,7776,60970,7978,98.958333,50,'Number of leaves: 14\nSize of the tree: 27\n',27,14,14
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,3,1,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170203.1556,864,96,94,2,0,97.916667,2.083333,0,0.934381,0.025212,0.142553,7.793562,35.767547,68.945233,1079.742749,-1010.797516,0.71818,11.24732,-10.529141,63.127958,0.657583,8561.381097,0.987013,76,0.052632,1,0.947368,18,0.012987,1,0.987013,0.987013,0.987013,0.934381,0.98838,0.996418,0.979167,0.044785,0.955215,0.020833,0.979167,0.979167,0.979167,0.934381,0.98838,0.980467,0.967191,0.979167,0.003,0,0,0,0,0,6684,60970,7978,97.916667,50,'Number of leaves: 11\nSize of the tree: 21\n',21,11,11
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,3,2,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170203.1556,864,96,96,0,0,100,0,0,1,0.003304,0.004889,1.021322,1.226759,68.945233,0.459254,68.485979,0.71818,0.004784,0.713396,68.485979,0.713396,9288.033097,1,77,0,0,1,19,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.002,0,0,0,0,0,7776,60970,7978,100,50,'Number of leaves: 14\nSize of the tree: 27\n',27,14,14
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,3,3,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170203.1556,864,96,93,3,0,96.875,3.125,0,0.903485,0.033825,0.174049,10.284002,42.856627,70.876475,2152.618899,-2081.742424,0.738297,22.423114,-21.684817,62.68457,0.652964,8527.092397,0.986842,75,0.1,2,0.9,18,0.013158,1,0.974026,0.986842,0.980392,0.903953,0.947697,0.973203,0.96875,0.081908,0.918092,0.03125,0.968472,0.96875,0.968451,0.903953,0.947697,0.961744,0.951735,0.96875,0.001,0,0,0,0,0,6320,60970,7978,97.916667,52.083333,'Number of leaves: 10\nSize of the tree: 19\n',19,10,10
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,3,4,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170203.1556,864,96,93,3,0,96.875,3.125,0,0.903485,0.041053,0.176661,12.481768,43.49962,70.876475,1088.839452,-1017.962977,0.738297,11.342078,-10.603781,61.667733,0.642372,8388.770199,0.986842,75,0.1,2,0.9,18,0.013158,1,0.974026,0.986842,0.980392,0.903953,0.947039,0.974623,0.96875,0.081908,0.918092,0.03125,0.968472,0.96875,0.968451,0.903953,0.947039,0.951623,0.951735,0.96875,0.002,0,0,0,0,0,6320,60970,7978,96.875,52.083333,'Number of leaves: 10\nSize of the tree: 19\n',19,10,10
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,3,5,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170203.1556,864,96,94,2,0,97.916667,2.083333,0,0.939086,0.024714,0.145212,7.513932,35.755957,70.876475,2148.556587,-2077.680112,0.738297,22.380798,-21.642501,65.102959,0.678156,8856.070122,0.973684,74,0,0,1,20,0.026316,2,1,0.973684,0.986667,0.940833,0.976974,0.994518,0.979167,0.005482,0.994518,0.020833,0.981061,0.979167,0.979524,0.940833,0.976974,0.965343,0.969524,0.979167,0.004,0.001,0,0,0,0,8140,60970,7978,97.916667,50.520833,'Number of leaves: 15\nSize of the tree: 29\n',29,15,15
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,3,6,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170203.1556,864,96,94,2,0,97.916667,2.083333,0,0.934426,0.026281,0.142402,7.990411,35.064014,70.876475,14.580508,56.295967,0.738297,0.15188,0.586416,64.896339,0.676004,8827.963231,1,76,0.1,2,0.9,18,0,0,0.974359,1,0.987013,0.936442,0.972368,0.986235,0.979167,0.079167,0.920833,0.020833,0.979701,0.979167,0.978754,0.936442,0.972368,0.977258,0.967191,0.979167,0.001,0,0,0,0,0,7048,60970,7978,97.916667,50,'Number of leaves: 12\nSize of the tree: 23\n',23,12,12
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,3,7,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170203.1556,864,96,92,4,0,95.833333,4.166667,0,0.873684,0.046521,0.204142,14.144133,50.266409,70.876475,3230.486798,-3159.610323,0.738297,33.650904,-32.912608,59.763204,0.622533,8129.693791,0.973684,74,0.1,2,0.9,18,0.026316,2,0.973684,0.973684,0.973684,0.873684,0.924671,0.965009,0.958333,0.084649,0.915351,0.041667,0.958333,0.958333,0.958333,0.873684,0.924671,0.931584,0.936842,0.958333,0.001,0,0,0,0,0,7412,60970,7978,95.833333,50,'Number of leaves: 13\nSize of the tree: 25\n',25,13,13
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,3,8,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170203.1556,864,96,96,0,0,100,0,0,1,0.005789,0.009626,1.759946,2.370225,70.876475,0.808244,70.068231,0.738297,0.008419,0.729877,70.068231,0.729877,9531.504776,1,76,0,0,1,20,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.002,0,0,0,0,0,7412,60970,7978,100,50,'Number of leaves: 13\nSize of the tree: 25\n',25,13,13
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,3,9,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170203.1556,864,96,96,0,0,100,0,0,1,0.003919,0.007161,1.191554,1.763296,70.876475,0.54639,70.330085,0.738297,0.005692,0.732605,70.330085,0.732605,9567.125189,1,76,0,0,1,20,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.002,0,0,0,0,0,7412,60970,7978,100,50,'Number of leaves: 13\nSize of the tree: 25\n',25,13,13
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,3,10,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170203.1556,864,96,92,4,0,95.833333,4.166667,0,0.878173,0.047514,0.200977,14.44591,49.487026,70.876475,1091.444058,-1020.567583,0.738297,11.369209,-10.630912,59.626571,0.62111,8111.107344,0.960526,73,0.05,1,0.95,19,0.039474,3,0.986486,0.960526,0.973333,0.879806,0.978947,0.992562,0.958333,0.047807,0.952193,0.041667,0.960893,0.958333,0.959048,0.879806,0.978947,0.965995,0.939048,0.958333,0.002,0,0,0,0,0,6320,60970,7978,95.833333,50,'Number of leaves: 10\nSize of the tree: 19\n',19,10,10
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,4,1,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170203.1556,864,96,96,0,0,100,0,0,1,0.003223,0.004396,0.996295,1.102885,68.945233,0.44772,68.497513,0.71818,0.004664,0.713516,68.497513,0.713516,9289.59739,1,77,0,0,1,19,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.002,0,0,0,0,0,7776,60970,7978,100,50,'Number of leaves: 14\nSize of the tree: 27\n',27,14,14
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,4,2,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170203.1556,864,96,94,2,0,97.916667,2.083333,0,0.934381,0.024002,0.143261,7.419726,35.945306,68.945233,1079.845627,-1010.900394,0.71818,11.248392,-10.530212,63.287725,0.659247,8583.048537,0.987013,76,0.052632,1,0.947368,18,0.012987,1,0.987013,0.987013,0.987013,0.934381,0.990089,0.996407,0.979167,0.044785,0.955215,0.020833,0.979167,0.979167,0.979167,0.934381,0.990089,0.983413,0.967191,0.979167,0.002,0,0.015625,0,15.625,0,7412,60970,7978,97.916667,51.041667,'Number of leaves: 13\nSize of the tree: 25\n',25,13,13
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,4,3,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170203.1556,864,96,92,4,0,95.833333,4.166667,0,0.868852,0.04651,0.203652,14.14071,50.145858,70.876475,33.224353,37.652122,0.738297,0.346087,0.39221,59.752189,0.622419,8128.195428,0.986842,75,0.15,3,0.85,17,0.013158,1,0.961538,0.986842,0.974026,0.870727,0.949342,0.975117,0.958333,0.121491,0.878509,0.041667,0.957977,0.958333,0.957507,0.870727,0.949342,0.95447,0.934381,0.958333,0.001,0,0,0,0,0,7048,60970,7978,95.833333,50.520833,'Number of leaves: 12\nSize of the tree: 23\n',23,12,12
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,4,4,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170203.1556,864,96,93,3,0,96.875,3.125,0,0.906977,0.034387,0.176823,10.455086,43.539608,70.876475,3222.435675,-3151.5592,0.738297,33.567038,-32.828742,62.615407,0.652244,8517.683933,0.973684,74,0.05,1,0.95,19,0.026316,2,0.986667,0.973684,0.980132,0.907413,0.942105,0.97049,0.96875,0.045066,0.954934,0.03125,0.969603,0.96875,0.969028,0.907413,0.942105,0.949543,0.953481,0.96875,0.002,0,0,0,0,0,7412,60970,7978,96.875,50,'Number of leaves: 13\nSize of the tree: 25\n',25,13,13
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,4,5,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170203.1556,864,96,94,2,0,97.916667,2.083333,0,0.934426,0.03033,0.140667,9.221338,34.636719,70.876475,12.480035,58.39644,0.738297,0.13,0.608296,64.32262,0.670027,8749.919231,1,76,0.1,2,0.9,18,0,0,0.974359,1,0.987013,0.936442,0.975329,0.987412,0.979167,0.079167,0.920833,0.020833,0.979701,0.979167,0.978754,0.936442,0.975329,0.979628,0.967191,0.979167,0.002,0,0,0,0,0,6320,60970,7978,98.958333,54.166667,'Number of leaves: 10\nSize of the tree: 19\n',19,10,10
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,4,6,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170203.1556,864,96,93,3,0,96.875,3.125,0,0.903485,0.033194,0.175961,10.092294,43.327262,70.876475,1089.409356,-1018.53288,0.738297,11.348014,-10.609718,62.780866,0.653967,8540.191613,0.986842,75,0.1,2,0.9,18,0.013158,1,0.974026,0.986842,0.980392,0.903953,0.941776,0.970357,0.96875,0.081908,0.918092,0.03125,0.968472,0.96875,0.968451,0.903953,0.941776,0.956529,0.951735,0.96875,0.001,0.001,0,0,0,0,7412,60970,7978,96.875,50,'Number of leaves: 13\nSize of the tree: 25\n',25,13,13
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,4,7,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170203.1556,864,96,96,0,0,100,0,0,1,0.004346,0.007311,1.321444,1.800168,70.876475,0.60571,70.270765,0.738297,0.006309,0.731987,70.270765,0.731987,9559.055839,1,76,0,0,1,20,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.002,0,0,0,0,0,7412,60970,7978,100,50,'Number of leaves: 13\nSize of the tree: 25\n',25,13,13
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,4,8,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170203.1556,864,96,95,1,0,98.958333,1.041667,0,0.968992,0.018708,0.103023,5.687813,25.367763,70.876475,7.557259,63.319216,0.738297,0.078721,0.659575,67.086005,0.698813,9125.827358,0.986842,75,0,0,1,20,0.013158,1,1,0.986842,0.993377,0.969458,0.990461,0.997368,0.989583,0.002741,0.997259,0.010417,0.990079,0.989583,0.989676,0.969458,0.990461,0.98421,0.984494,0.989583,0.002,0,0.015625,0,15.625,0,7412,60970,7978,98.958333,51.041667,'Number of leaves: 13\nSize of the tree: 25\n',25,13,13
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,4,9,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170203.1556,864,96,94,2,0,97.916667,2.083333,0,0.936842,0.025236,0.144543,7.67269,35.591272,70.876475,2148.613934,-2077.737459,0.738297,22.381395,-21.643099,65.045612,0.677558,8848.269074,0.986842,75,0.05,1,0.95,19,0.013158,1,0.986842,0.986842,0.986842,0.936842,0.949342,0.97595,0.979167,0.042325,0.957675,0.020833,0.979167,0.979167,0.979167,0.936842,0.949342,0.958999,0.968421,0.979167,0.002,0,0,0,0,0,7412,60970,7978,97.916667,50,'Number of leaves: 13\nSize of the tree: 25\n',25,13,13
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,4,10,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170203.1556,864,96,93,3,0,96.875,3.125,0,0.906977,0.038671,0.175406,11.757366,43.190642,70.876475,2153.974285,-2083.09781,0.738297,22.437232,-21.698936,62.009193,0.645929,8435.219584,0.973684,74,0.05,1,0.95,19,0.026316,2,0.986667,0.973684,0.980132,0.907413,0.980592,0.991535,0.96875,0.045066,0.954934,0.03125,0.969603,0.96875,0.969028,0.907413,0.980592,0.969375,0.953481,0.96875,0.002,0,0,0,0,0,7048,60970,7978,96.875,50,'Number of leaves: 12\nSize of the tree: 23\n',23,12,12
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,5,1,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170203.1556,864,96,95,1,0,98.958333,1.041667,0,0.967828,0.014001,0.100932,4.328183,25.324505,68.945233,6.855964,62.089269,0.71818,0.071416,0.646763,65.844512,0.68588,8929.798779,0.987013,76,0,0,1,19,0.012987,1,1,0.987013,0.993464,0.96833,0.996924,0.998641,0.989583,0.00257,0.99743,0.010417,0.990104,0.989583,0.989683,0.96833,0.996924,0.994222,0.983912,0.989583,0.002,0,0,0,0,0,7412,60970,7978,98.958333,50,'Number of leaves: 13\nSize of the tree: 25\n',25,13,13
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,5,2,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170203.1556,864,96,96,0,0,100,0,0,1,0.00552,0.010835,1.70649,2.718547,68.945233,0.772865,68.172368,0.71818,0.008051,0.710129,68.172368,0.710129,9245.50131,1,77,0,0,1,19,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.002,0,0,0,0,0,7412,60970,7978,100,50,'Number of leaves: 13\nSize of the tree: 25\n',25,13,13
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,5,3,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170203.1556,864,96,93,3,0,96.875,3.125,0,0.903485,0.036889,0.174107,11.215631,42.870827,70.876475,20.356941,50.519534,0.738297,0.212051,0.526245,62.261029,0.648552,8469.477287,0.986842,75,0.1,2,0.9,18,0.013158,1,0.974026,0.986842,0.980392,0.903953,0.970724,0.985804,0.96875,0.081908,0.918092,0.03125,0.968472,0.96875,0.968451,0.903953,0.970724,0.972668,0.951735,0.96875,0.001,0,0,0,0,0,6320,60970,7978,96.875,50,'Number of leaves: 10\nSize of the tree: 19\n',19,10,10
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,5,4,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170203.1556,864,96,96,0,0,100,0,0,1,0.004401,0.00733,1.33802,1.804906,70.876475,0.61328,70.263195,0.738297,0.006388,0.731908,70.263195,0.731908,9558.026009,1,76,0,0,1,20,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.002,0,0,0,0,0,7412,60970,7978,100,50,'Number of leaves: 13\nSize of the tree: 25\n',25,13,13
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,5,5,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170203.1556,864,96,95,1,0,98.958333,1.041667,0,0.967828,0.015677,0.099716,4.766481,24.553398,70.876475,5.847657,65.028818,0.738297,0.060913,0.677384,67.530165,0.703439,9186.247108,1,76,0.05,1,0.95,19,0,0,0.987013,1,0.993464,0.96833,0.997039,0.998462,0.989583,0.039583,0.960417,0.010417,0.989719,0.989583,0.989484,0.96833,0.997039,0.99555,0.983912,0.989583,0.002,0,0,0,0,0,6684,60970,7978,98.958333,50.520833,'Number of leaves: 11\nSize of the tree: 21\n',21,11,11
data_banknote_authentication-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,5,6,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170203.1556,864,96,95,1,0,98.958333,1.041667,0,0.967828,0.022197,0.102712,6.748723,25.290981,70.876475,8.149751,62.726724,0.738297,0.084893,0.653403,66.610295,0.693857,9061.11568,1,76,0.05,1,0.95,19,0,0,0.987013,1,0.993464,0.96833,0.980592,0.990124,0.989583,0.039583,0.960417,0.010417,0.989719,0.989583,0.989484,0.96833,0.980592,0.984543,0.983912,0.989583,0.002,0,0,0,0,0,6320,60970,7978,98.958333,51.041667,'Number of leaves: 10\nSize of the tree: 19\n',19,10,10
