@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,1,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20170204.0541,606,67,54,13,0,80.597015,19.402985,0,0.608891,0.253436,0.389036,51.025448,78.016872,66.74039,45.132876,21.607514,0.996125,0.673625,0.3225,33.792054,0.504359,3398.569342,0.833333,30,0.225806,7,0.774194,24,0.166667,6,0.810811,0.833333,0.821918,0.609167,0.890233,0.909646,0.80597,0.198443,0.801557,0.19403,0.805809,0.80597,0.805709,0.609167,0.890233,0.878812,0.804402,0.80597,0.014,0,0.015625,0,15.625,0,4301,48356,6853,98.507463,89.552239,?
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,2,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20170204.0541,605,68,57,11,0,83.823529,16.176471,0,0.669611,0.224393,0.359614,45.226957,72.2044,67.617655,40.857499,26.760156,0.994377,0.600846,0.393532,38.557274,0.567019,3877.076356,0.918919,34,0.258065,8,0.741935,23,0.081081,3,0.809524,0.918919,0.860759,0.677292,0.901046,0.906801,0.838235,0.177381,0.822619,0.161765,0.843757,0.838235,0.836259,0.677292,0.901046,0.878583,0.833889,0.838235,0.015,0,0,0,0,0,4301,48279,6930,97.058824,85.294118,?
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,2,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20170204.0541,605,68,58,10,0,85.294118,14.705882,0,0.702016,0.211625,0.338629,42.653618,67.990976,67.617655,38.89733,28.720325,0.994377,0.57202,0.422358,40.880129,0.601178,4110.647964,0.891892,33,0.193548,6,0.806452,25,0.108108,4,0.846154,0.891892,0.868421,0.703266,0.887097,0.879648,0.852941,0.154598,0.845402,0.147059,0.853409,0.852941,0.852425,0.703266,0.887097,0.85994,0.850877,0.852941,0.015,0,0.015625,0,15.625,0,4301,48279,6930,97.058824,85.294118,?
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,2,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20170204.0541,605,68,60,8,0,88.235294,11.764706,0,0.76286,0.212399,0.341111,42.809557,68.489208,67.617655,39.726623,27.891032,0.994377,0.584215,0.410162,40.953977,0.602264,4118.073646,0.891892,33,0.129032,4,0.870968,27,0.108108,4,0.891892,0.891892,0.891892,0.76286,0.888405,0.91194,0.882353,0.119493,0.880507,0.117647,0.882353,0.882353,0.882353,0.76286,0.888405,0.859625,0.88143,0.882353,0.015,0,0,0,0,0,4301,48279,6930,97.058824,89.705882,?
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,2,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20170204.0541,606,67,50,17,0,74.626866,25.373134,0,0.482037,0.27834,0.41935,56.169997,84.316159,66.488989,53.841704,12.647286,0.992373,0.803608,0.188765,30.290991,0.452104,3045.186562,0.810811,30,0.333333,10,0.666667,20,0.189189,7,0.75,0.810811,0.779221,0.484064,0.828829,0.857019,0.746269,0.268791,0.731209,0.253731,0.745854,0.746269,0.744534,0.484064,0.828829,0.803431,0.740488,0.746269,0.018,0,0.015625,0,15.625,0,4301,48356,6853,97.014925,90.298507,?
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,2,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20170204.0541,606,67,54,13,0,80.597015,19.402985,0,0.606417,0.242969,0.349453,49.032014,70.262352,66.488989,37.72889,28.760099,0.992373,0.563118,0.429255,35.765315,0.533811,3595.526383,0.837838,31,0.233333,7,0.766667,23,0.162162,6,0.815789,0.837838,0.826667,0.606695,0.87973,0.85827,0.80597,0.201466,0.798534,0.19403,0.805632,0.80597,0.805619,0.606695,0.87973,0.873932,0.803164,0.80597,0.015,0,0.015625,0,15.625,0,4301,48356,6853,100,92.537313,?
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,2,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20170204.0541,606,67,55,12,0,82.089552,17.910448,0,0.646749,0.260156,0.356433,52.500306,71.665821,66.488989,39.608704,26.880285,0.992373,0.591175,0.401198,33.686701,0.502787,3386.561036,0.72973,27,0.066667,2,0.933333,28,0.27027,10,0.931034,0.72973,0.818182,0.665465,0.895045,0.89686,0.820896,0.157832,0.842168,0.179104,0.844083,0.820896,0.820576,0.665465,0.895045,0.866383,0.820856,0.820896,0.013,0,0.015625,0,15.625,0,4301,48356,6853,100,100,?
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,2,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20170204.0541,606,67,56,11,0,83.58209,16.41791,0,0.67346,0.219148,0.321895,44.122013,64.552467,66.74039,32.773989,33.966401,0.996125,0.489164,0.506961,39.47544,0.589186,3970.164731,0.777778,28,0.096774,3,0.903226,28,0.222222,8,0.903226,0.777778,0.835821,0.681004,0.934588,0.914652,0.835821,0.154817,0.845183,0.164179,0.845183,0.835821,0.835821,0.681004,0.934588,0.923878,0.835821,0.835821,0.012,0.001,0,0,0,0,4301,48356,6853,100,89.552239,?
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,2,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20170204.0541,606,67,57,10,0,85.074627,14.925373,0,0.697107,0.216315,0.333964,43.551621,66.972807,66.74039,35.546612,31.193778,0.996125,0.530546,0.465579,39.768234,0.593556,3999.611842,0.916667,33,0.225806,7,0.774194,24,0.083333,3,0.825,0.916667,0.868421,0.70228,0.912634,0.914037,0.850746,0.159886,0.840114,0.149254,0.854561,0.850746,0.849527,0.70228,0.912634,0.896429,0.848004,0.850746,0.013,0,0.015625,0,15.625,0,4301,48356,6853,100,91.044776,?
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,2,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20170204.0541,606,67,52,15,0,77.61194,22.38806,0,0.544631,0.261055,0.413701,52.559391,82.963224,66.74039,52.304647,14.435742,0.996125,0.780666,0.215459,32.63413,0.487077,3282.113384,0.861111,31,0.322581,10,0.677419,21,0.138889,5,0.756098,0.861111,0.805195,0.551015,0.851703,0.830374,0.776119,0.237589,0.762411,0.223881,0.77997,0.776119,0.773569,0.551015,0.851703,0.827838,0.771018,0.776119,0.013,0,0.015625,0,15.625,0,4301,48356,6853,97.014925,84.328358,?
