Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary
dr-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,1,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -W weka.classifiers.functions.MultilayerPerceptron -- -L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 5',-4523450618538717400,2.0170204043899998E7,725.0,81.0,56.0,25.0,0.0,69.1358024691358,30.864197530864196,0.0,0.37557816836262714,0.35277458546233864,0.4508463159592248,70.84968798513263,90.34008726450539,80.77910805425958,70.31718900082755,10.461919053432027,0.9972729389414763,0.8681134444546612,0.12915949448681516,24.58628289914247,0.30353435677953666,2466.7176957446623,0.6052631578947368,23.0,0.23255813953488372,10.0,0.7674418604651163,33.0,0.39473684210526316,15.0,0.696969696969697,0.6052631578947368,0.6478873239436619,0.37854165618581276,0.769889840881273,0.7215998980526953,0.691358024691358,0.3186530063315049,0.6813469936684952,0.30864197530864196,0.6919425738870183,0.691358024691358,0.6889695246502758,0.37854165618581276,0.769889840881273,0.7700043785242044,0.6865810246091937,0.691358024691358,0.717,0.001,0.71875,0.0,718.75,0.0,20353.0,138961.0,17245.0,100.0,91.9753086419753,?
dr-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,1,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -W weka.classifiers.functions.MultilayerPerceptron -- -L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 5',-4523450618538717400,2.0170204043899998E7,725.0,81.0,61.0,20.0,0.0,75.30864197530865,24.691358024691358,0.0,0.5175699821322216,0.311036608168357,0.46421638127198367,62.467217165888066,93.01916619746046,80.77910805425958,84.48679314966682,-3.7076850954072427,0.9972729389414763,1.0430468290082324,-0.045773890066756084,31.342184810655212,0.38694055321796555,3144.5307211705153,0.9736842105263158,37.0,0.4418604651162791,19.0,0.5581395348837209,24.0,0.02631578947368421,1.0,0.6607142857142857,0.9736842105263158,0.7872340425531915,0.5745525182766908,0.8011015911872705,0.749165344749694,0.7530864197530864,0.22126267434304972,0.7787373256569504,0.24691358024691357,0.819594356261023,0.7530864197530864,0.7440473431295291,0.5745525182766907,0.8011015911872704,0.8071825026203902,0.7465581977471839,0.7530864197530864,0.773,0.001,0.765625,0.0,765.625,0.0,20353.0,138961.0,17245.0,92.5925925925926,77.1604938271605,?
dr-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,1,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -W weka.classifiers.functions.MultilayerPerceptron -- -L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 5',-4523450618538717400,2.0170204043899998E7,725.0,81.0,56.0,25.0,0.0,69.1358024691358,30.864197530864196,0.0,0.3887715061877452,0.3159345437126702,0.4363841900496051,63.450896884853904,87.442182434285,80.77910805425958,64.53591650522587,16.24319154903371,0.9972729389414763,0.7967397099410601,0.20053322900041617,29.94485917203856,0.3696896194078834,3004.3384076909683,0.7894736842105263,30.0,0.3953488372093023,17.0,0.6046511627906976,26.0,0.21052631578947367,8.0,0.6382978723404256,0.7894736842105263,0.7058823529411764,0.3985395753992845,0.8133414932680538,0.7917628591989865,0.691358024691358,0.297233177690134,0.702766822309866,0.30864197530864196,0.7054033591371931,0.691358024691358,0.6896603759348857,0.3985395753992845,0.8133414932680539,0.826359415515514,0.6906035141329259,0.691358024691358,0.746,0.0,0.75,0.0,750.0,0.0,20353.0,138961.0,17245.0,98.76543209876543,85.18518518518519,?
dr-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,1,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -W weka.classifiers.functions.MultilayerPerceptron -- -L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 5',-4523450618538717400,2.0170204043899998E7,725.0,81.0,63.0,18.0,0.0,77.77777777777777,22.22222222222222,0.0,0.5592503022974608,0.30721842061623117,0.42440706761680935,61.70038925967057,85.04221985844731,80.77910805425958,66.03877205387457,14.740336000385014,0.9972729389414763,0.8152934821465996,0.1819794567948767,32.406179663483236,0.4000762921417684,3251.280283209585,0.868421052631579,33.0,0.3023255813953488,13.0,0.6976744186046512,30.0,0.13157894736842105,5.0,0.717391304347826,0.868421052631579,0.7857142857142858,0.5702992082147587,0.813953488372093,0.7377748721429288,0.7777777777777778,0.21168230654154765,0.7883176934584524,0.2222222222222222,0.7915804002760524,0.7777777777777778,0.776963776963777,0.5702992082147587,0.813953488372093,0.8026690811762593,0.7774725274725276,0.7777777777777778,0.711,0.0,0.71875,0.0,718.75,0.0,20353.0,138961.0,17245.0,98.76543209876543,88.88888888888889,?
dr-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,1,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -W weka.classifiers.functions.MultilayerPerceptron -- -L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 5',-4523450618538717400,2.0170204043899998E7,725.0,81.0,53.0,28.0,0.0,65.4320987654321,34.5679012345679,0.0,0.30172413793103453,0.38390606478043454,0.48186480807256377,77.10199664651769,96.55553848399776,80.77910805425958,79.79028527909311,0.9888227751664687,0.9972729389414763,0.9850652503591742,0.012207688582302083,19.00864904798416,0.23467467960474273,1907.1191514068958,0.5789473684210527,22.0,0.27906976744186046,12.0,0.7209302325581395,31.0,0.42105263157894735,16.0,0.6470588235294118,0.5789473684210527,0.6111111111111113,0.30323663345597734,0.7209302325581395,0.6489311076243474,0.654320987654321,0.3544433866751288,0.6455566133248711,0.345679012345679,0.6537029311330521,0.654320987654321,0.652400548696845,0.30323663345597734,0.7209302325581395,0.723793000512714,0.65,0.654320987654321,0.708,0.001,0.703125,0.0,703.125,0.0,20353.0,138961.0,17245.0,97.53086419753086,88.88888888888889,?
dr-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,1,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -W weka.classifiers.functions.MultilayerPerceptron -- -L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 5',-4523450618538717400,2.0170204043899998E7,725.0,81.0,50.0,31.0,0.0,61.72839506172839,38.27160493827161,0.0,0.20613341764147952,0.3890264200018651,0.5201300682558544,78.13034615002842,104.22308909224125,80.77910805425958,96.86329455966735,-16.08418650540777,0.9972729389414763,1.1958431427119427,-0.1985702037704663,17.740081768041446,0.2190133551610055,1779.8450380114743,0.3157894736842105,12.0,0.11627906976744186,5.0,0.8837209302325582,38.0,0.6842105263157895,26.0,0.7058823529411765,0.3157894736842105,0.43636363636363634,0.24449902200586798,0.741126070991432,0.698364269451285,0.6172839506172839,0.4177735467005153,0.5822264532994846,0.38271604938271603,0.6463553013798112,0.6172839506172839,0.5817762253899327,0.24449902200586796,0.741126070991432,0.7555839716614476,0.573322005097706,0.6172839506172839,0.714,0.0,0.71875,0.0,718.75,0.0,20353.0,138961.0,17245.0,97.53086419753086,84.5679012345679,?
dr-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,1,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -W weka.classifiers.functions.MultilayerPerceptron -- -L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 5',-4523450618538717400,2.0170204043899998E7,726.0,80.0,59.0,21.0,0.0,73.75,26.25,0.0,0.45876288659793824,0.30086509311299087,0.43003559894440535,60.47205626346153,86.24647579009643,79.67985436475426,63.53162058267618,16.14823378207808,0.9959981795594283,0.7941452572834523,0.201852922275976,32.18495985005991,0.4023119981257489,3228.628036197738,0.5405405405405406,20.0,0.09302325581395349,4.0,0.9069767441860465,39.0,0.4594594594594595,17.0,0.8333333333333334,0.5405405405405406,0.6557377049180328,0.4869061605387967,0.8686360779384035,0.8006489945829276,0.7375,0.28998271527341296,0.7100172847265871,0.2625,0.7597470238095239,0.7375,0.7267635370094386,0.48690616053879676,0.8686360779384035,0.8602932179067991,0.7218082463984103,0.7375,0.714,0.0,0.71875,0.0,718.75,0.0,20353.0,139150.0,17056.0,98.75,81.875,?
dr-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,1,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -W weka.classifiers.functions.MultilayerPerceptron -- -L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 5',-4523450618538717400,2.0170204043899998E7,726.0,80.0,58.0,22.0,0.0,72.5,27.5,0.0,0.4510293200249531,0.31345660189443975,0.408413323858333,63.002873047805764,81.90998590573496,79.67985436475426,57.17859309444063,22.501261270313634,0.9959981795594283,0.7147324136805079,0.28126576587892044,30.92838924819466,0.38660486560243323,3102.5753987688154,0.7567567567567568,28.0,0.3023255813953488,13.0,0.6976744186046512,30.0,0.24324324324324326,9.0,0.6829268292682927,0.7567567567567568,0.7179487179487181,0.4532929614879546,0.8441231929604023,0.8328344437565319,0.725,0.2705688246385921,0.7294311753614079,0.275,0.7293151969981239,0.725,0.7253439649781115,0.45329296148795456,0.8441231929604023,0.8551071701576858,0.7248280175109445,0.725,0.715,0.0,0.71875,0.0,718.75,0.0,20353.0,139150.0,17056.0,98.75,88.75,?
dr-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,1,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -W weka.classifiers.functions.MultilayerPerceptron -- -L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 5',-4523450618538717400,2.0170204043899998E7,726.0,80.0,62.0,18.0,0.0,77.5,22.5,0.0,0.5440151994933502,0.31243885717911457,0.40979604591068886,62.798312541798936,82.18729993347048,79.67985436475426,59.85390503130911,19.825949333445152,0.9959981795594283,0.7481738128913639,0.2478243666680644,31.746269619178502,0.3968283702397313,3184.6209103467745,0.7027027027027027,26.0,0.16279069767441862,7.0,0.8372093023255814,36.0,0.2972972972972973,11.0,0.7878787878787878,0.7027027027027027,0.7428571428571429,0.5468298016086309,0.8422375864236329,0.8224488262504226,0.775,0.2350879949717159,0.764912005028284,0.225,0.7760960670535139,0.775,0.7735714285714286,0.5468298016086309,0.8422375864236329,0.8431599379710448,0.7714285714285715,0.775,0.714,0.0,0.71875,0.0,718.75,0.0,20353.0,139150.0,17056.0,98.75,90.0,?
dr-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,1,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -W weka.classifiers.functions.MultilayerPerceptron -- -L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H 5',-4523450618538717400,2.0170204043899998E7,726.0,80.0,55.0,25.0,0.0,68.75,31.25,0.0,0.3887530562347188,0.3417582359522412,0.4342880931262847,68.69132958951737,87.09934154680415,79.67985436475426,63.98349407874694,15.69636028600732,0.9959981795594283,0.7997936759843368,0.1962045035750915,26.114037428939458,0.3264254678617432,2619.62462510992,0.8648648648648649,32.0,0.46511627906976744,20.0,0.5348837209302325,23.0,0.13513513513513514,5.0,0.6153846153846154,0.8648648648648649,0.7191011235955056,0.41787013973867665,0.8202388434946575,0.7865223199851237,0.6875,0.2877514142049026,0.7122485857950974,0.3125,0.7261332417582418,0.6875,0.6808237062826397,0.41787013973867665,0.8202388434946576,0.8252890095714424,0.6834942237695838,0.6875,0.717,0.001,0.71875,0.0,718.75,0.0,20353.0,139150.0,17056.0,98.75,89.375,?
