@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 8\nSize of the tree: 11\n','Number of leaves: 2\nSize of the tree: 3\n','Number of leaves: 9\nSize of the tree: 13\n','Number of leaves: 13\nSize of the tree: 18\n','Number of leaves: 18\nSize of the tree: 24\n','Number of leaves: 12\nSize of the tree: 16\n','Number of leaves: 14\nSize of the tree: 20\n','Number of leaves: 7\nSize of the tree: 9\n','Number of leaves: 18\nSize of the tree: 25\n','Number of leaves: 22\nSize of the tree: 30\n','Number of leaves: 16\nSize of the tree: 21\n','Number of leaves: 15\nSize of the tree: 22\n','Number of leaves: 17\nSize of the tree: 23\n','Number of leaves: 7\nSize of the tree: 10\n','Number of leaves: 22\nSize of the tree: 29\n','Number of leaves: 28\nSize of the tree: 38\n','Number of leaves: 20\nSize of the tree: 29\n','Number of leaves: 19\nSize of the tree: 27\n','Number of leaves: 19\nSize of the tree: 26\n','Number of leaves: 33\nSize of the tree: 45\n','Number of leaves: 42\nSize of the tree: 56\n','Number of leaves: 36\nSize of the tree: 48\n','Number of leaves: 21\nSize of the tree: 27\n','Number of leaves: 41\nSize of the tree: 55\n','Number of leaves: 35\nSize of the tree: 49\n','Number of leaves: 31\nSize of the tree: 41\n','Number of leaves: 29\nSize of the tree: 37\n','Number of leaves: 35\nSize of the tree: 46\n','Number of leaves: 40\nSize of the tree: 53\n','Number of leaves: 27\nSize of the tree: 36\n','Number of leaves: 38\nSize of the tree: 52\n','Number of leaves: 36\nSize of the tree: 45\n','Number of leaves: 41\nSize of the tree: 54\n','Number of leaves: 52\nSize of the tree: 69\n','Number of leaves: 50\nSize of the tree: 69\n','Number of leaves: 34\nSize of the tree: 44\n','Number of leaves: 30\nSize of the tree: 39\n','Number of leaves: 26\nSize of the tree: 33\n','Number of leaves: 45\nSize of the tree: 62\n','Number of leaves: 38\nSize of the tree: 49\n','Number of leaves: 33\nSize of the tree: 44\n','Number of leaves: 37\nSize of the tree: 50\n','Number of leaves: 39\nSize of the tree: 51\n','Number of leaves: 32\nSize of the tree: 43\n','Number of leaves: 26\nSize of the tree: 34\n','Number of leaves: 27\nSize of the tree: 35\n','Number of leaves: 46\nSize of the tree: 61\n','Number of leaves: 41\nSize of the tree: 58\n','Number of leaves: 42\nSize of the tree: 59\n','Number of leaves: 48\nSize of the tree: 65\n','Number of leaves: 35\nSize of the tree: 47\n','Number of leaves: 39\nSize of the tree: 54\n','Number of leaves: 32\nSize of the tree: 41\n','Number of leaves: 33\nSize of the tree: 46\n','Number of leaves: 43\nSize of the tree: 58\n','Number of leaves: 34\nSize of the tree: 45\n','Number of leaves: 29\nSize of the tree: 40\n','Number of leaves: 39\nSize of the tree: 53\n','Number of leaves: 30\nSize of the tree: 42\n','Number of leaves: 21\nSize of the tree: 28\n','Number of leaves: 55\nSize of the tree: 75\n','Number of leaves: 36\nSize of the tree: 51\n','Number of leaves: 40\nSize of the tree: 55\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,8,8,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170204.054,606,67,56,11,0,83.58209,16.41791,0,0.669062,0.240264,0.35036,48.486043,70.444717,66.488989,38.615637,27.873352,0.992373,0.576353,0.41602,36.653683,0.54707,3684.835048,0.837838,31,0.166667,5,0.833333,25,0.162162,6,0.861111,0.837838,0.849315,0.669365,0.891892,0.895322,0.835821,0.16465,0.83535,0.164179,0.836637,0.835821,0.836042,0.669365,0.891892,0.857003,0.834494,0.835821,0.002,0,0,0,0,0,5156,48356,6853,100,100,'Number of leaves: 8\nSize of the tree: 11\n',11,8,8
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,8,9,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170204.054,606,67,52,15,0,77.61194,22.38806,0,0.54872,0.289194,0.413434,58.360223,83.126747,66.488989,50.698517,15.790473,0.992373,0.756694,0.235679,29.572465,0.44138,2972.952409,0.783784,29,0.233333,7,0.766667,23,0.216216,8,0.805556,0.783784,0.794521,0.548969,0.822973,0.82169,0.776119,0.225669,0.774331,0.223881,0.777069,0.776119,0.776421,0.548969,0.822973,0.776893,0.774309,0.776119,0.002,0,0,0,0,0,5156,48356,6853,100,100,'Number of leaves: 8\nSize of the tree: 11\n',11,8,8
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,8,10,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170204.054,606,67,59,8,0,88.059701,11.940299,0,0.755474,0.251973,0.327818,50.849047,65.91246,66.488989,36.204845,30.284144,0.992373,0.540371,0.452002,36.309809,0.541937,3650.264977,0.945946,35,0.2,6,0.8,24,0.054054,2,0.853659,0.945946,0.897436,0.761185,0.872973,0.837366,0.880597,0.134651,0.865349,0.119403,0.884741,0.880597,0.879394,0.761185,0.872973,0.833178,0.877289,0.880597,0.003,0,0.015625,0,15.625,0,3748,48356,6853,100,100,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,9,1,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170204.054,605,68,61,7,0,89.705882,10.294118,0,0.791958,0.208458,0.301136,42.015312,60.463047,67.617655,32.103587,35.514068,0.994377,0.472112,0.522266,42.356123,0.622884,4259.064613,0.918919,34,0.129032,4,0.870968,27,0.081081,3,0.894737,0.918919,0.906667,0.792308,0.911508,0.894843,0.897059,0.107172,0.892828,0.102941,0.897136,0.897059,0.896901,0.792308,0.911508,0.880561,0.895956,0.897059,0.006,0,0,0,0,0,5156,48279,6930,100,100,'Number of leaves: 8\nSize of the tree: 11\n',11,8,8
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,9,2,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170204.054,605,68,57,11,0,83.823529,16.176471,0,0.673077,0.27603,0.369133,55.634685,74.115673,67.617655,43.650322,23.967333,0.994377,0.641917,0.352461,33.196698,0.488187,3338.050619,0.864865,32,0.193548,6,0.806452,25,0.135135,5,0.842105,0.864865,0.853333,0.673374,0.835658,0.801837,0.838235,0.166919,0.833081,0.161765,0.838106,0.838235,0.837988,0.673374,0.835658,0.782891,0.836503,0.838235,0.002,0,0,0,0,0,3748,48279,6930,100,100,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,9,3,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170204.054,605,68,63,5,0,92.647059,7.352941,0,0.850615,0.226003,0.280508,45.55144,56.321178,67.617655,30.103268,37.514387,0.994377,0.442695,0.551682,41.065973,0.603911,4129.33525,0.972973,36,0.129032,4,0.870968,27,0.027027,1,0.9,0.972973,0.935065,0.854053,0.92197,0.890382,0.926471,0.08253,0.91747,0.073529,0.929307,0.926471,0.926034,0.854053,0.92197,0.894167,0.92516,0.926471,0.002,0,0.015625,0,15.625,0,3748,48279,6930,100,100,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,9,4,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170204.054,606,67,56,11,0,83.58209,16.41791,0,0.660525,0.278176,0.368713,56.136772,74.135031,66.488989,42.717556,23.771433,0.992373,0.637575,0.354798,32.28754,0.481904,3245.901909,0.945946,35,0.3,9,0.7,21,0.054054,2,0.795455,0.945946,0.864198,0.676499,0.822973,0.782308,0.835821,0.189875,0.810125,0.164179,0.848106,0.835821,0.832073,0.676499,0.822973,0.778346,0.828325,0.835821,0.003,0.001,0,0,0,0,3748,48356,6853,100,100,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,9,5,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170204.054,606,67,50,17,0,74.626866,25.373134,0,0.478719,0.332873,0.444756,67.174819,89.424537,66.488989,57.460424,9.028565,0.992373,0.857618,0.134755,23.95858,0.357591,2408.58234,0.837838,31,0.366667,11,0.633333,19,0.162162,6,0.738095,0.837838,0.78481,0.484446,0.735586,0.707956,0.746269,0.275097,0.724903,0.253731,0.747903,0.746269,0.742765,0.484446,0.735586,0.679996,0.73786,0.746269,0.003,0,0,0,0,0,3748,48356,6853,100,100,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,9,6,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170204.054,606,67,49,18,0,73.134328,26.865672,0,0.463523,0.318767,0.446822,64.328282,89.839764,66.488989,57.734063,8.754926,0.992373,0.861702,0.130671,25.198036,0.37609,2533.186249,0.702703,26,0.233333,7,0.766667,23,0.297297,11,0.787879,0.702703,0.742857,0.466853,0.795045,0.780009,0.731343,0.261974,0.738026,0.268657,0.737995,0.731343,0.732063,0.466853,0.795045,0.751935,0.730804,0.731343,0.002,0,0,0,0,0,5156,48356,6853,100,100,'Number of leaves: 8\nSize of the tree: 11\n',11,8,8
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,9,7,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170204.054,606,67,60,7,0,89.552239,10.447761,0,0.789403,0.206869,0.300466,41.649891,60.255175,66.74039,31.244265,35.496125,0.996125,0.466332,0.529793,41.986911,0.62667,4222.7509,0.916667,33,0.129032,4,0.870968,27,0.083333,3,0.891892,0.916667,0.90411,0.78976,0.925627,0.906907,0.895522,0.107888,0.892112,0.104478,0.895643,0.895522,0.895382,0.78976,0.925627,0.900803,0.894678,0.895522,0.001,0,0.015625,0,15.625,0,5156,48356,6853,100,100,'Number of leaves: 8\nSize of the tree: 11\n',11,8,8
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,9,8,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170204.054,606,67,56,11,0,83.58209,16.41791,0,0.666063,0.255882,0.371367,51.517788,74.473633,66.74039,43.663407,23.076982,0.996125,0.651693,0.344433,34.813266,0.519601,3501.275691,0.916667,33,0.258065,8,0.741935,23,0.083333,3,0.804878,0.916667,0.857143,0.673871,0.831989,0.80538,0.835821,0.177219,0.822781,0.164179,0.841771,0.835821,0.833951,0.673871,0.831989,0.80883,0.83208,0.835821,0.003,0,0,0,0,0,5156,48356,6853,100,100,'Number of leaves: 8\nSize of the tree: 11\n',11,8,8
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,9,9,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170204.054,606,67,54,13,0,80.597015,19.402985,0,0.610639,0.294857,0.39879,59.36488,79.972847,66.74039,48.520807,18.219583,0.996125,0.724191,0.271934,29.918734,0.446548,3009.017745,0.805556,29,0.193548,6,0.806452,25,0.194444,7,0.828571,0.805556,0.816901,0.610913,0.806004,0.771938,0.80597,0.193963,0.806037,0.19403,0.806676,0.80597,0.806144,0.610913,0.806004,0.747718,0.805276,0.80597,0.004,0,0,0,0,0,3748,48356,6853,100,100,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,9,10,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170204.054,606,67,52,15,0,77.61194,22.38806,0,0.544631,0.313648,0.420439,63.148196,84.314406,66.74039,52.38597,14.35442,0.996125,0.78188,0.214245,27.088462,0.404305,2724.368754,0.861111,31,0.322581,10,0.677419,21,0.138889,5,0.756098,0.861111,0.805195,0.551015,0.769265,0.725711,0.776119,0.237589,0.762411,0.223881,0.77997,0.776119,0.773569,0.551015,0.769265,0.712149,0.771018,0.776119,0.002,0,0,0,0,0,3748,48356,6853,100,100,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,10,1,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170204.054,605,68,54,14,0,79.411765,20.588235,0,0.582822,0.302613,0.407033,60.992596,81.725325,67.617655,50.658787,16.958868,0.994377,0.744982,0.249395,29.078116,0.427619,2923.911999,0.837838,31,0.258065,8,0.741935,23,0.162162,6,0.794872,0.837838,0.815789,0.58386,0.789887,0.754209,0.794118,0.214344,0.785656,0.205882,0.794066,0.794118,0.793395,0.58386,0.789887,0.732267,0.791228,0.794118,0.002,0,0.015625,0,15.625,0,3748,48279,6930,100,100,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,10,2,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170204.054,605,68,57,11,0,83.823529,16.176471,0,0.673077,0.250867,0.361934,50.562945,72.670232,67.617655,43.091435,24.52622,0.994377,0.633698,0.36068,36.154205,0.531679,3635.438843,0.864865,32,0.193548,6,0.806452,25,0.135135,5,0.842105,0.864865,0.853333,0.673374,0.847864,0.824524,0.838235,0.166919,0.833081,0.161765,0.838106,0.838235,0.837988,0.673374,0.847864,0.810213,0.836503,0.838235,0.002,0,0,0,0,0,5156,48279,6930,100,100,'Number of leaves: 8\nSize of the tree: 11\n',11,8,8
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,10,3,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170204.054,605,68,53,15,0,77.941176,22.058824,0,0.54947,0.30809,0.41104,62.096467,82.529817,67.617655,51.278914,16.338741,0.994377,0.754102,0.240276,28.221993,0.415029,2837.825618,0.864865,32,0.322581,10,0.677419,21,0.135135,5,0.761905,0.864865,0.810127,0.555773,0.785092,0.748546,0.779412,0.237128,0.762872,0.220588,0.782778,0.779412,0.776717,0.555773,0.785092,0.729051,0.773484,0.779412,0.001,0,0,0,0,0,3748,48279,6930,100,100,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,10,4,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170204.054,606,67,59,8,0,88.059701,11.940299,0,0.759857,0.250952,0.329775,50.525202,66.132684,66.74039,36.633415,30.106975,0.996125,0.546767,0.449358,36.66594,0.547253,3687.604725,0.888889,32,0.129032,4,0.870968,27,0.111111,4,0.888889,0.888889,0.888889,0.759857,0.879928,0.849825,0.880597,0.12074,0.87926,0.119403,0.880597,0.880597,0.880597,0.759857,0.879928,0.835232,0.879928,0.880597,0.002,0,0,0,0,0,3748,48356,6853,100,100,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,10,5,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170204.054,606,67,60,7,0,89.552239,10.447761,0,0.788453,0.242874,0.313111,48.898819,62.790939,66.74039,34.05464,32.68575,0.996125,0.508278,0.487847,37.939192,0.566257,3815.659615,0.944444,34,0.16129,5,0.83871,26,0.055556,2,0.871795,0.944444,0.906667,0.791713,0.891577,0.853213,0.895522,0.112368,0.887632,0.104478,0.898065,0.895522,0.894956,0.791713,0.891577,0.853313,0.894011,0.895522,0.002,0,0,0,0,0,3748,48356,6853,100,100,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,10,6,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170204.054,606,67,55,12,0,82.089552,17.910448,0,0.638164,0.257724,0.37854,51.888634,75.912034,66.74039,44.045562,22.694827,0.996125,0.657396,0.338729,34.402244,0.513466,3459.938014,0.861111,31,0.225806,7,0.774194,24,0.138889,5,0.815789,0.861111,0.837838,0.639327,0.877688,0.888552,0.820896,0.185591,0.814409,0.179104,0.821248,0.820896,0.820331,0.639327,0.877688,0.844131,0.818919,0.820896,0.002,0,0.015625,0,15.625,0,5156,48356,6853,100,100,'Number of leaves: 8\nSize of the tree: 11\n',11,8,8
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,10,7,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170204.054,606,67,57,10,0,85.074627,14.925373,0,0.697107,0.268704,0.355976,54.099309,71.387059,66.74039,40.638494,26.101896,0.996125,0.606545,0.389581,33.954991,0.506791,3414.956401,0.916667,33,0.225806,7,0.774194,24,0.083333,3,0.825,0.916667,0.868421,0.70228,0.84543,0.801026,0.850746,0.159886,0.840114,0.149254,0.854561,0.850746,0.849527,0.70228,0.84543,0.79715,0.848004,0.850746,0.002,0,0,0,0,0,3748,48356,6853,100,100,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,10,8,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170204.054,606,67,50,17,0,74.626866,25.373134,0,0.478719,0.332873,0.444756,67.174819,89.424537,66.488989,57.460424,9.028565,0.992373,0.857618,0.134755,23.95858,0.357591,2408.58234,0.837838,31,0.366667,11,0.633333,19,0.162162,6,0.738095,0.837838,0.78481,0.484446,0.735586,0.707956,0.746269,0.275097,0.724903,0.253731,0.747903,0.746269,0.742765,0.484446,0.735586,0.679996,0.73786,0.746269,0.002,0,0,0,0,0,3748,48356,6853,100,100,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,10,9,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170204.054,606,67,60,7,0,89.552239,10.447761,0,0.786721,0.243404,0.313393,49.119799,63.012124,66.488989,34.112066,32.376924,0.992373,0.509135,0.483238,37.630436,0.561648,3783.02904,0.945946,35,0.166667,5,0.833333,25,0.054054,2,0.875,0.945946,0.909091,0.790028,0.88964,0.857553,0.895522,0.116243,0.883757,0.104478,0.897803,0.895522,0.894808,0.790028,0.88964,0.852484,0.893142,0.895522,0.003,0,0,0,0,0,3748,48356,6853,100,100,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,10,10,weka.classifiers.trees.J48,'-C 0.1 -M 2',-217733168393644444,20170204.054,606,67,56,11,0,83.58209,16.41791,0,0.664848,0.277956,0.370291,56.092399,74.452261,66.488989,43.121703,23.367286,0.992373,0.643608,0.348765,32.306155,0.482181,3247.773301,0.891892,33,0.233333,7,0.766667,23,0.108108,4,0.825,0.891892,0.857143,0.667643,0.829279,0.795512,0.835821,0.177262,0.822738,0.164179,0.837023,0.835821,0.834699,0.667643,0.829279,0.778521,0.83208,0.835821,0.002,0,0.015625,0,15.625,0,3748,48356,6853,100,100,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,1,1,weka.classifiers.trees.J48,'-C 0.2 -M 2',-217733168393644444,20170204.054,605,68,54,14,0,79.411765,20.588235,0,0.582822,0.270529,0.394061,54.525856,79.120837,67.617655,47.879429,19.738225,0.994377,0.704109,0.290268,32.823409,0.482697,3300.515021,0.837838,31,0.258065,8,0.741935,23,0.162162,6,0.794872,0.837838,0.815789,0.58386,0.839146,0.826799,0.794118,0.214344,0.785656,0.205882,0.794066,0.794118,0.793395,0.58386,0.839146,0.796935,0.791228,0.794118,0.002,0,0,0,0,0,5156,48279,6930,100,100,'Number of leaves: 8\nSize of the tree: 11\n',11,8,8
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,1,2,weka.classifiers.trees.J48,'-C 0.2 -M 2',-217733168393644444,20170204.054,605,68,55,13,0,80.882353,19.117647,0,0.613636,0.293604,0.395091,59.176702,79.327519,67.617655,48.407282,19.210373,0.994377,0.711872,0.282505,30.467246,0.448048,3063.594129,0.837838,31,0.225806,7,0.774194,24,0.162162,6,0.815789,0.837838,0.826667,0.613908,0.806016,0.771735,0.808824,0.196792,0.803208,0.191176,0.808591,0.808824,0.808531,0.613908,0.806016,0.749196,0.806776,0.808824,0.002,0,0,0,0,0,3748,48279,6930,100,100,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,1,3,weka.classifiers.trees.J48,'-C 0.2 -M 2',-217733168393644444,20170204.054,605,68,58,10,0,85.294118,14.705882,0,0.698849,0.240421,0.357218,48.457441,71.723309,67.617655,42.199797,25.417858,0.994377,0.620585,0.373792,37.554806,0.552277,3776.274522,0.945946,35,0.258065,8,0.741935,23,0.054054,2,0.813953,0.945946,0.875,0.710544,0.865737,0.832823,0.852941,0.16506,0.83494,0.147059,0.862298,0.852941,0.850578,0.710544,0.865737,0.834486,0.848214,0.852941,0.003,0,0,0,0,0,5156,48279,6930,100,100,'Number of leaves: 8\nSize of the tree: 11\n',11,8,8
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,1,4,weka.classifiers.trees.J48,'-C 0.2 -M 2',-217733168393644444,20170204.054,606,67,57,10,0,85.074627,14.925373,0,0.696283,0.245471,0.356541,49.53676,71.68755,66.488989,41.576842,24.912147,0.992373,0.62055,0.371823,36.271285,0.541362,3646.392089,0.891892,33,0.2,6,0.8,24,0.108108,4,0.846154,0.891892,0.868421,0.697571,0.863964,0.859405,0.850746,0.158854,0.841146,0.149254,0.851074,0.850746,0.850137,0.697571,0.863964,0.837655,0.848004,0.850746,0.002,0,0,0,0,0,5156,48356,6853,98.507463,99.253731,'Number of leaves: 8\nSize of the tree: 11\n',11,8,8
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,1,5,weka.classifiers.trees.J48,'-C 0.2 -M 2',-217733168393644444,20170204.054,606,67,54,13,0,80.597015,19.402985,0,0.606417,0.256853,0.390641,51.833678,78.543839,66.488989,50.462667,16.026322,0.992373,0.753174,0.239199,33.977621,0.507129,3415.807588,0.837838,31,0.233333,7,0.766667,23,0.162162,6,0.815789,0.837838,0.826667,0.606695,0.806757,0.762709,0.80597,0.201466,0.798534,0.19403,0.805632,0.80597,0.805619,0.606695,0.806757,0.772101,0.803164,0.80597,0.002,0,0,0,0,0,7438,48356,6853,98.507463,97.014925,'Number of leaves: 18\nSize of the tree: 24\n',24,18,18
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,1,6,weka.classifiers.trees.J48,'-C 0.2 -M 2',-217733168393644444,20170204.054,606,67,54,13,0,80.597015,19.402985,0,0.608891,0.268886,0.387301,54.261965,77.872344,66.488989,45.887018,20.601972,0.992373,0.684881,0.307492,32.595959,0.486507,3276.907537,0.810811,30,0.2,6,0.8,24,0.189189,7,0.833333,0.810811,0.821918,0.609167,0.857207,0.858151,0.80597,0.195159,0.804841,0.19403,0.806853,0.80597,0.806232,0.609167,0.857207,0.833155,0.804402,0.80597,0.003,0,0,0,0,0,5520,48356,6853,100,100,'Number of leaves: 9\nSize of the tree: 13\n',13,9,9
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,1,7,weka.classifiers.trees.J48,'-C 0.2 -M 2',-217733168393644444,20170204.054,606,67,59,8,0,88.059701,11.940299,0,0.761989,0.21524,0.300574,43.335137,60.276843,66.74039,30.814226,35.926164,0.996125,0.459914,0.536211,40.701891,0.607491,4093.512541,0.833333,30,0.064516,2,0.935484,29,0.166667,6,0.9375,0.833333,0.882353,0.767443,0.935484,0.925674,0.880597,0.11178,0.88822,0.119403,0.8871,0.880597,0.880703,0.767443,0.935484,0.914453,0.88057,0.880597,0.002,0,0,0,0,0,6394,48356,6853,100,97.761194,'Number of leaves: 13\nSize of the tree: 18\n',18,13,13
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,1,8,weka.classifiers.trees.J48,'-C 0.2 -M 2',-217733168393644444,20170204.054,606,67,55,12,0,82.089552,17.910448,0,0.641392,0.263692,0.376108,53.090301,75.424398,66.74039,43.39224,23.348149,0.996125,0.647645,0.34848,33.74307,0.503628,3393.642842,0.805556,29,0.16129,5,0.83871,26,0.194444,7,0.852941,0.805556,0.828571,0.64254,0.861559,0.860692,0.820896,0.17663,0.82337,0.179104,0.822838,0.820896,0.821135,0.64254,0.861559,0.820975,0.820536,0.820896,0.002,0,0,0,0,0,5156,48356,6853,100,100,'Number of leaves: 8\nSize of the tree: 11\n',11,8,8
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,1,9,weka.classifiers.trees.J48,'-C 0.2 -M 2',-217733168393644444,20170204.054,606,67,59,8,0,88.059701,11.940299,0,0.759857,0.250952,0.329775,50.525202,66.132684,66.74039,36.633415,30.106975,0.996125,0.546767,0.449358,36.66594,0.547253,3687.604725,0.888889,32,0.129032,4,0.870968,27,0.111111,4,0.888889,0.888889,0.888889,0.759857,0.879928,0.849825,0.880597,0.12074,0.87926,0.119403,0.880597,0.880597,0.880597,0.759857,0.879928,0.835232,0.879928,0.880597,0.001,0,0.015625,0,15.625,0,3748,48356,6853,100,100,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,1,10,weka.classifiers.trees.J48,'-C 0.2 -M 2',-217733168393644444,20170204.054,606,67,50,17,0,74.626866,25.373134,0,0.483915,0.332299,0.44458,66.90329,89.155603,66.74039,57.399776,9.340613,0.996125,0.856713,0.139412,24.262199,0.362122,2440.122868,0.833333,30,0.354839,11,0.645161,20,0.166667,6,0.731707,0.833333,0.779221,0.489588,0.739247,0.699308,0.746269,0.267774,0.732226,0.253731,0.749069,0.746269,0.743378,0.489588,0.739247,0.681332,0.740488,0.746269,0.001,0,0,0,0,0,3748,48356,6853,100,100,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,2,1,weka.classifiers.trees.J48,'-C 0.2 -M 2',-217733168393644444,20170204.054,605,68,58,10,0,85.294118,14.705882,0,0.702016,0.228605,0.338397,46.076011,67.944387,67.617655,37.850282,29.767373,0.994377,0.556622,0.437755,39.091844,0.57488,3930.829299,0.891892,33,0.193548,6,0.806452,25,0.108108,4,0.846154,0.891892,0.868421,0.703266,0.888405,0.88901,0.852941,0.154598,0.845402,0.147059,0.853409,0.852941,0.852425,0.703266,0.888405,0.869002,0.850877,0.852941,0.003,0,0,0,0,0,6394,48279,6930,100,100,'Number of leaves: 13\nSize of the tree: 18\n',18,13,13
Mammographic-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,2,2,weka.classifiers.trees.J48,'-C 0.2 -M 2',-217733168393644444,20170204.054,605,68,57,11,0,83.823529,16.176471,0,0.676471,0.241981,0.357377,48.771984,71.755286,67.617655,41.585328,26.032327,0.994377,0.611549,0.382828,37.086804,0.545394,3729.215148,0.810811,30,0.129032,4,0.870968,27,0.189189,7,0.882353,0.810811,0.84507,0.679119,0.857018,0.8225,0.838235,0.156457,0.843543,0.161765,0.842128,0.838235,0.838551,0.679119,0.857018,0.815047,0.83792,0.838235,0.001,0,0,0,0,0,6394,48279,6930,100,99.264706,'Number of leaves: 13\nSize of the tree: 18\n',18,13,13
