@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

dr-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,1,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170203.2145,726,80,51,29,0,63.75,36.25,0,0.283066,0.3625,0.60208,72.860298,120.751061,79.679854,31146,-31066.320146,0.995998,389.325,-388.329002,21.497575,0.26872,2156.525068,0.72973,27,0.44186,19,0.55814,24,0.27027,10,0.586957,0.72973,0.650602,0.290343,0.643935,0.55332,0.6375,0.349631,0.650369,0.3625,0.650879,0.6375,0.635969,0.290343,0.643935,0.595331,0.63699,0.6375,0.035,0,0.03125,0,31.25,0,8350,139150,17056,63.75,50,?
dr-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,2,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170203.2145,725,81,55,26,0,67.901235,32.098765,0,0.363362,0.320988,0.566558,64.465741,113.526211,80.779108,27924,-27843.220892,0.997273,344.740741,-343.743468,28.608319,0.353189,2870.24466,0.763158,29,0.395349,17,0.604651,26,0.236842,9,0.630435,0.763158,0.690476,0.37054,0.683905,0.592232,0.679012,0.311203,0.688797,0.320988,0.690116,0.679012,0.677837,0.37054,0.683905,0.627701,0.678571,0.679012,0.033,0,0.03125,0,31.25,0,8350,138961,17245,67.901235,50,?
dr-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,2,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170203.2145,725,81,52,29,0,64.197531,35.802469,0,0.286669,0.358025,0.598352,71.904096,119.897042,80.779108,31146,-31065.220892,0.997273,384.518519,-383.521246,22.588613,0.278872,2266.293408,0.684211,26,0.395349,17,0.604651,26,0.315789,12,0.604651,0.684211,0.641975,0.288862,0.644431,0.561857,0.641975,0.353114,0.646886,0.358025,0.646886,0.641975,0.641975,0.288862,0.644431,0.594626,0.641975,0.641975,0.023,0,0.015625,0,15.625,0,8350,138961,17245,64.197531,50,?
dr-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,2,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170203.2145,725,81,50,31,0,61.728395,38.271605,0,0.244358,0.382716,0.61864,76.862999,123.962498,80.779108,33294,-33213.220892,0.997273,411.037037,-410.039764,18.575475,0.229327,1863.659241,0.736842,28,0.488372,21,0.511628,22,0.263158,10,0.571429,0.736842,0.643678,0.253645,0.624235,0.544509,0.617284,0.368814,0.631186,0.382716,0.633047,0.617284,0.613413,0.253645,0.624235,0.579809,0.615172,0.617284,0.015,0,0.015625,0,15.625,0,8350,138961,17245,61.728395,50,?
dr-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,2,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170203.2145,725,81,61,20,0,75.308642,24.691358,0,0.508793,0.246914,0.496904,49.589032,99.569074,80.779108,21480,-21399.220892,0.997273,265.185185,-264.187912,40.647732,0.501824,4078.147162,0.815789,31,0.302326,13,0.697674,30,0.184211,7,0.704545,0.815789,0.756098,0.514409,0.756732,0.661181,0.753086,0.239623,0.760377,0.246914,0.760958,0.753086,0.752861,0.514409,0.756732,0.695684,0.753049,0.753086,0.012,0,0.015625,0,15.625,0,8350,138961,17245,75.308642,50,?
dr-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,2,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170203.2145,725,81,56,25,0,69.135802,30.864198,0,0.392439,0.308642,0.555556,61.98629,111.321609,80.779108,26850,-26769.220892,0.997273,331.481481,-330.484209,30.614888,0.377962,3071.561743,0.842105,32,0.44186,19,0.55814,24,0.157895,6,0.627451,0.842105,0.719101,0.413624,0.700122,0.602454,0.691358,0.291113,0.708887,0.308642,0.719051,0.691358,0.686417,0.413624,0.700122,0.644193,0.688318,0.691358,0.01,0,0.015625,0,15.625,0,8350,138961,17245,69.135802,50,?
dr-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,2,6,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170203.2145,725,81,59,22,0,72.839506,27.160494,0,0.456376,0.271605,0.521157,54.547935,104.428926,80.779108,23628,-23547.220892,0.997273,291.703704,-290.706431,36.634594,0.452279,3675.512994,0.736842,28,0.27907,12,0.72093,31,0.263158,10,0.7,0.736842,0.717949,0.456934,0.728886,0.639246,0.728395,0.270623,0.729377,0.271605,0.72978,0.728395,0.728644,0.456934,0.728886,0.667911,0.728022,0.728395,0.01,0,0.015625,0,15.625,0,8350,138961,17245,72.839506,50,?
dr-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,2,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170203.2145,726,80,49,31,0,61.25,38.75,0,0.230769,0.3875,0.622495,77.885146,124.845474,79.679854,33294,-33214.320146,0.995998,416.175,-415.179002,17.485004,0.218563,1754.004782,0.675676,25,0.44186,19,0.55814,24,0.324324,12,0.568182,0.675676,0.617284,0.234331,0.616908,0.533907,0.6125,0.378685,0.621315,0.3875,0.621117,0.6125,0.612076,0.234331,0.616908,0.574588,0.612439,0.6125,0.01,0,0,0,0,0,8350,139150,17056,61.25,50,?
dr-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,2,8,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170203.2145,726,80,51,29,0,63.75,36.25,0,0.288344,0.3625,0.60208,72.860298,120.751061,79.679854,31146,-31066.320146,0.995998,389.325,-388.329002,21.497575,0.26872,2156.525068,0.783784,29,0.488372,21,0.511628,22,0.216216,8,0.58,0.783784,0.666667,0.304241,0.647706,0.554595,0.6375,0.342088,0.657912,0.3625,0.662417,0.6375,0.632306,0.304241,0.647706,0.59926,0.634703,0.6375,0.009,0,0.015625,0,15.625,0,8350,139150,17056,63.75,50,?
dr-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V,2,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170203.2145,726,80,55,25,0,68.75,31.25,0,0.377335,0.3125,0.559017,62.810602,112.114545,79.679854,26850,-26770.320146,0.995998,335.625,-334.629002,29.522717,0.369034,2961.56564,0.72973,27,0.348837,15,0.651163,28,0.27027,10,0.642857,0.72973,0.683544,0.380295,0.690446,0.594112,0.6875,0.306607,0.693393,0.3125,0.693374,0.6875,0.687744,0.380295,0.690446,0.633453,0.687451,0.6875,0.01,0,0.015625,0,15.625,0,8350,139150,17056,68.75,50,?
